source,cell_id,family,held_out,severity,asd_policy,seed,detector,t_rel,rho_w,poison_collapsed,gated_recovers,oracle_recovers,gs_label,gs_snr,gs_event_time,native_snr_w,rho_w_over_gs_snr
synthetic_archive,222,narrowband_tone,True,6.0,welch,22200034,H1,-0.5027027900451282,37853.87700958797,False,True,False,,,,,
synthetic_archive,223,narrowband_tone,True,6.0,welch,22300051,H1,-0.9343266745843116,22088.264734151944,False,True,True,,,,,
synthetic_archive,224,narrowband_tone,True,6.0,welch,22400068,L1,-1.4167998114209237,2784.297787704813,False,True,True,,,,,
synthetic_archive,225,narrowband_tone,True,6.0,stationary,22500000,H1,-1.1823267810147595,34379.555770976236,False,True,True,,,,,
synthetic_archive,226,narrowband_tone,True,6.0,stationary,22600017,H1,-0.4009374386976848,19528.517708651292,False,True,True,,,,,
synthetic_archive,227,narrowband_tone,True,6.0,stationary,22700034,H1,-0.6749451725067279,27304.096350557324,True,True,False,,,,,
synthetic_archive,228,narrowband_tone,True,6.0,stationary,22800051,H1,-1.4433424474044292,31548.854864206853,True,True,False,,,,,
synthetic_archive,229,narrowband_tone,True,6.0,stationary,22900068,L1,-0.7937198960568125,1585.6805788682238,False,True,True,,,,,
synthetic_archive,230,narrowband_tone,True,10.0,welch,23000000,H1,-1.0371018693718366,40960.758054501865,False,True,False,,,,,
synthetic_archive,231,narrowband_tone,True,10.0,welch,23100017,H1,-1.140925790869889,18903.49895762937,False,True,False,,,,,
synthetic_archive,232,narrowband_tone,True,10.0,welch,23200034,H1,-0.7890035465082811,31436.804723301226,False,True,True,,,,,
synthetic_archive,233,narrowband_tone,True,10.0,welch,23300051,H1,-1.0642823094480216,56334.99461920615,False,True,True,,,,,
synthetic_archive,234,narrowband_tone,True,10.0,welch,23400068,L1,-1.267132596441746,3139.653342285023,False,True,True,,,,,
synthetic_archive,235,narrowband_tone,True,10.0,stationary,23500000,H1,-0.674180736178944,31597.08270867123,False,True,True,,,,,
synthetic_archive,236,narrowband_tone,True,10.0,stationary,23600017,H1,-0.4028625105141815,52108.16086329053,False,True,False,,,,,
synthetic_archive,237,narrowband_tone,True,10.0,stationary,23700034,H1,-0.4033516452445393,64177.97525516757,True,True,False,,,,,
synthetic_archive,238,narrowband_tone,True,10.0,stationary,23800051,H1,-0.4494152724410417,46162.773262435134,False,True,False,,,,,
synthetic_archive,239,narrowband_tone,True,10.0,stationary,23900068,L1,-0.8010568844955781,3833.61146162532,False,True,True,,,,,
official_control,-1,sine_gaussian,False,8.0,welch,0,H1,-1.0,4348.578831049381,True,True,,,,,,
real_native,0,Blip,True,,stationary,0,H1,-1.0,41.97209012301212,,,,Blip,28.7245693206787,1241581364.51025,38.9219605394878,1.461191276862647
real_native,1,Blip,True,,stationary,0,H1,-1.0,34.12124666964073,,,,Blip,18.5389003753662,1240747921.04639,31.64264290053431,1.8405216047754254
real_native,2,Blip,True,,stationary,0,H1,-1.0,21.973736662664514,,,,Blip,14.2938995361328,1240595566.29834,20.378657652533583,1.5372807544308154
real_native,3,Blip,True,,stationary,0,H1,-1.0,40.455042921190596,,,,Blip,22.3089008331299,1263711472.65381,37.51561409700722,1.8134036824043214
real_native,4,Blip,True,,stationary,0,H1,-1.0,38.6379958636694,,,,Blip,17.3188495635986,1260562379.36035,35.834708331442776,2.230979357016887
real_native,5,Blip,True,,stationary,0,H1,-1.0,35.46783430922968,,,,Blip,15.5720996856689,1262928872.50537,32.882557822056974,2.2776526624647127
real_native,6,Blip,True,,stationary,0,H1,-1.0,29.355763965607768,,,,Blip,14.3284797668457,1267959498.61572,27.21468103412598,2.048770312223444
real_native,7,Blip,True,,stationary,0,H1,-1.0,23.406710307546813,,,,Blip,13.1952104568481,1265026947.38379,21.709956710691507,1.773879271125919
real_native,8,Blip,True,,stationary,0,H1,-1.0,39.625452703504294,,,,Blip,24.6336994171143,1240569360.40576,36.74034727392217,1.6085871647834775
real_native,9,Blip,True,,stationary,0,H1,-1.0,29.578129240496377,,,,Blip,21.4035301208496,1253210165.88135,27.43047879209526,1.3819276107021121
real_native,11,Scattered_Light,True,,stationary,0,H1,-1.0,46.65405087676484,,,,Scattered_Light,13.3398504257202,1261529693.125,43.275564270436234,3.49734437702633
real_native,12,Scattered_Light,True,,stationary,0,H1,-1.0,23.18965197420939,,,,Scattered_Light,11.4031600952148,1238738333.875,21.51572082577579,2.0336162765916663
real_native,13,Scattered_Light,True,,stationary,0,H1,-1.0,37.48463080841633,,,,Scattered_Light,11.972430229187,1238552901.375,34.766169109008295,3.1309124455813815
real_native,14,Scattered_Light,True,,stationary,0,H1,-1.0,18.16358117413373,,,,Scattered_Light,9.10639953613281,1238368990.0625,16.84653274889002,1.9945952406396619
real_native,15,Whistle,True,,stationary,0,H1,-1.0,141.60516546308403,,,,Whistle,29.8757991790771,1243985411.88672,131.33981215244887,4.739795063365344
real_native,16,Whistle,True,,stationary,0,H1,-1.0,111.79048394642044,,,,Whistle,29.8157806396484,1240107782.17578,103.67687512591264,3.7493730349546444
real_native,17,Whistle,True,,stationary,0,H1,-1.0,85.34004868229161,,,,Whistle,29.6756591796875,1244757100.73682,79.15429245413608,2.8757591588969813
real_native,18,Whistle,True,,stationary,0,H1,-1.0,101.14101898946366,,,,Whistle,29.5265998840332,1244852394.31396,93.8127088863264,3.425420447552333
real_native,19,Whistle,True,,stationary,0,H1,-1.0,119.28752561078993,,,,Whistle,28.8773403167725,1240771810.58984,110.62781420853422,4.130834914235695
real_native,20,Koi_Fish,True,,stationary,0,H1,-1.0,59.71406454491687,,,,Koi_Fish,29.6348705291748,1238824807.73242,55.39419686725867,2.0149932656574236
real_native,21,Koi_Fish,True,,stationary,0,H1,-1.0,53.175911275782994,,,,Koi_Fish,28.3134708404541,1238563835.38672,49.34195904964297,1.8781134808737614
real_native,22,Koi_Fish,True,,stationary,0,H1,-1.0,55.899113486046524,,,,Koi_Fish,25.8250999450684,1259556042.02539,51.8625726492759,2.1645265112215415
real_native,23,Koi_Fish,True,,stationary,0,H1,-1.0,64.6804083339887,,,,Koi_Fish,26.7551097869873,1264858501.41016,60.046082184418665,2.4174973995227953
real_native,24,Koi_Fish,True,,stationary,0,H1,-1.0,39.70652333738075,,,,Koi_Fish,14.6695604324341,1244083194.32422,36.85880292318633,2.7067289112215276
