cell_id,family,held_out,severity,asd_policy,seed,detectors,t_rel,params_json,poison_lo,poison_med,poison_hi,poison_collapsed,gated_lo,gated_med,gated_hi,gated_recovers,oracle_lo,oracle_med,oracle_hi,oracle_recovers,detector_n_gates,detector_fired,oracle_only_recovery,residual_power_H1,residual_power_L1,error,elapsed_s,gs_label,gs_event_time,gs_snr,gs_duration,gs_confidence,excerpt_window_s,severity_mode,scale_k,native_snr,injected_snr_w,injected_inband_rms_ratio,is_noise_control,gates_json,gs_snr_bin,injected_rho_w
136,Scattered_Light,True,nan,stationary,0,H1,-0.3674382876694911,"{""gs_event_time"": 1262403838.0625, ""window_s"": 6.0, ""mode"": ""native""}",18.606760025024414,33.889976501464844,44.70408115386963,False,19.30087203979492,34.45941162109375,45.574714279174806,True,14.93665008544922,29.30675220489502,44.57219219207764,True,0,False,False,0.0,0.0,,4.729,Scattered_Light,1262403838.0625,134.467956542969,3.0,0.9999620914459229,6.0,native,20.33987413222619,48.71036248355571,48.71036248355571,0.012309533610722354,False,[],"[100,300)",52.51562023134403
137,Scattered_Light,True,nan,stationary,0,H1,-1.3478194772865026,"{""gs_event_time"": 1262403838.0625, ""window_s"": 6.0, ""mode"": ""native""}",18.56724967956543,34.248512268066406,45.84824085235596,False,16.12591972351074,31.328560829162598,45.39375457763672,True,17.177636909484864,31.747005462646484,43.74129581451416,True,1,True,False,0.04769599735519634,0.0,,4.462,Scattered_Light,1262403838.0625,134.467956542969,3.0,0.9999620914459229,6.0,native,20.33987413222619,48.71036248355571,48.71036248355571,0.012309533610722354,False,"[[-2.0, -0.787]]","[100,300)",52.515737580130626
138,Scattered_Light,True,nan,stationary,0,H1,-0.4622660455190711,"{""gs_event_time"": 1262805917.6875, ""window_s"": 3.5, ""mode"": ""native""}",19.94758701324463,35.07919502258301,45.32244529724121,False,18.8527925491333,35.12812614440918,44.68729114532471,True,14.752042198181153,28.056379318237305,44.475005340576175,True,1,True,False,0.06507261208002439,0.0,,4.54,Scattered_Light,1262805917.6875,112.102569580078,1.75,0.999919891357422,3.5,native,49.15368774360319,91.91836339121126,91.91836339121124,0.029219921802230642,False,"[[-1.838, 0.713]]","[100,300)",99.20298102658046
139,Scattered_Light,True,nan,stationary,0,H1,-1.428643018079594,"{""gs_event_time"": 1262805917.6875, ""window_s"": 3.5, ""mode"": ""native""}",19.38557376861572,35.36021423339844,45.462619590759275,False,19.25179386138916,34.25082206726074,44.72155323028564,True,16.354475593566896,31.81260585784912,45.13343067169189,True,1,True,False,0.05326931347578231,0.0,,4.587,Scattered_Light,1262805917.6875,112.102569580078,1.75,0.999919891357422,3.5,native,49.15368774360319,91.91836339121126,91.91836339121124,0.029219921802230642,False,"[[-2.0, -0.287]]","[100,300)",99.20298102658046
140,Scattered_Light,True,nan,stationary,0,H1,-1.0430753900269327,"{""gs_event_time"": 1262805917.6875, ""window_s"": 3.5, ""mode"": ""native""}",19.832543563842773,33.125526428222656,45.091802787780765,False,17.79989356994629,33.265201568603516,45.436880111694336,True,19.252680587768555,34.42978858947754,44.140788841247556,True,1,True,False,0.05758516168162187,0.0,,4.729,Scattered_Light,1262805917.6875,112.102569580078,1.75,0.999919891357422,3.5,native,49.15368774360319,91.91836339121126,91.91836339121124,0.029219921802230642,False,"[[-2.0, 0.088]]","[100,300)",99.20298102658046
141,Scattered_Light,True,nan,stationary,0,H1,-0.984271126585708,"{""gs_event_time"": 1262400301.1875, ""window_s"": 5.5, ""mode"": ""native""}",19.889788246154787,34.58974075317383,45.3110408782959,False,19.239787292480468,34.33829879760742,45.87610168457031,True,21.350779914855956,35.114288330078125,45.51877346038818,True,0,False,False,0.0,0.0,,4.558,Scattered_Light,1262400301.1875,105.609367370605,2.75,0.9993461966514589,5.5,native,45.87645302405214,44.524381943138124,44.52438194313813,0.006458010610577443,False,[],"[100,300)",48.008500030832764
142,Scattered_Light,True,nan,stationary,0,H1,-0.9133805437998429,"{""gs_event_time"": 1262400301.1875, ""window_s"": 5.5, ""mode"": ""native""}",18.230011177062988,32.76983451843262,45.83634033203125,False,16.57029628753662,32.8923454284668,44.51203174591065,True,22.95319194793701,36.448110580444336,45.30579147338867,True,1,True,False,0.051078247142470105,0.0,,4.687,Scattered_Light,1262400301.1875,105.609367370605,2.75,0.9993461966514589,5.5,native,45.87645302405214,44.524381943138124,44.52438194313813,0.006458010610577443,False,"[[-1.963, -0.412]]","[100,300)",48.008499985052325
143,Scattered_Light,True,nan,stationary,0,H1,-0.3282452136767466,"{""gs_event_time"": 1262400301.1875, ""window_s"": 5.5, ""mode"": ""native""}",20.460443878173827,35.728851318359375,45.89899578094482,False,19.494601821899415,34.317861557006836,45.301845169067384,True,21.050974655151368,34.36429405212402,44.793535423278804,True,0,False,False,0.0,0.0,,4.412,Scattered_Light,1262400301.1875,105.609367370605,2.75,0.9993461966514589,5.5,native,45.87645302405214,44.524381943138124,44.52438194313813,0.006458010610577443,False,[],"[100,300)",48.00849171208389
144,Scattered_Light,True,nan,stationary,0,H1,-0.569170574277806,"{""gs_event_time"": 1262372380.9375, ""window_s"": 6.0, ""mode"": ""native""}",18.910976219177247,34.42477607727051,45.27127799987793,False,19.775852012634278,34.31582069396973,45.06996021270752,True,19.56164493560791,34.9732551574707,44.72279014587402,True,1,True,False,0.06970632863579862,0.0,,4.726,Scattered_Light,1262372380.9375,122.130989074707,3.0,0.9984887838363647,6.0,native,49.49573317174243,288.34039084345085,288.3403908434508,0.0763630060433666,False,"[[-2.0, 0.838]]","[100,300)",310.4743340962381
145,Scattered_Light,True,nan,stationary,0,H1,-1.1293711647368867,"{""gs_event_time"": 1262372380.9375, ""window_s"": 6.0, ""mode"": ""native""}",21.208376693725587,35.39479064941406,45.24694290161133,False,16.949401664733887,31.296390533447266,45.36435203552246,True,12.119933891296387,18.623872756958008,42.22002601623535,False,1,True,False,0.05932369666218243,0.0,,4.5,Scattered_Light,1262372380.9375,122.130989074707,3.0,0.9984887838363647,6.0,native,49.49573317174243,288.34039084345085,288.3403908434508,0.0763630060433666,False,"[[-2.0, 0.213]]","[100,300)",310.47412303646036
146,Scattered_Light,True,nan,stationary,0,H1,-1.1761958573990399,"{""gs_event_time"": 1262372380.9375, ""window_s"": 6.0, ""mode"": ""native""}",20.096903991699218,34.323360443115234,44.6196268081665,False,17.69402446746826,32.56569290161133,44.54474792480469,True,19.116823196411133,33.77039337158203,46.01037158966064,True,1,True,False,0.05758516395347353,0.0,,4.617,Scattered_Light,1262372380.9375,122.130989074707,3.0,0.9984887838363647,6.0,native,49.49573317174243,288.34039084345085,288.3403908434508,0.0763630060433666,False,"[[-2.0, 0.088]]","[100,300)",310.4741082856462
147,Scattered_Light,True,nan,stationary,0,H1,-0.4642557549728187,"{""gs_event_time"": 1262375541.90625, ""window_s"": 5.5, ""mode"": ""native""}",14.688063049316407,26.928970336914062,44.05882167816162,False,18.493523788452148,33.62679100036621,44.36374797821045,True,17.43131217956543,32.3814811706543,45.45215816497802,True,1,True,False,0.06697486126700701,0.0,,4.954,Scattered_Light,1262375541.90625,107.658447265625,2.75,0.9983874559402466,5.5,native,51.54682371834745,160.54853477155635,160.54853477155638,0.04127579545109859,False,"[[-1.963, 0.713]]","[100,300)",173.15879665245302
148,Scattered_Light,True,nan,stationary,0,H1,-0.44243139271477216,"{""gs_event_time"": 1262375541.90625, ""window_s"": 5.5, ""mode"": ""native""}",17.053684616088866,32.74801254272461,44.42811698913574,False,17.94131393432617,33.963050842285156,44.96735763549805,True,14.969823837280273,27.715614318847656,45.06314468383789,True,1,True,False,0.06697486129374662,0.0,,5.123,Scattered_Light,1262375541.90625,107.658447265625,2.75,0.9983874559402466,5.5,native,51.54682371834745,160.54853477155635,160.54853477155638,0.04127579545109859,False,"[[-1.963, 0.713]]","[100,300)",173.15870720717933
149,Scattered_Light,True,nan,stationary,0,H1,-0.8871521933476257,"{""gs_event_time"": 1262375541.90625, ""window_s"": 5.5, ""mode"": ""native""}",12.303757858276366,18.78274154663086,42.43225364685058,False,16.561550903320313,32.32645606994629,44.95519466400147,True,13.045710182189941,20.960918426513672,42.482731628417966,False,1,True,False,0.05932369485763903,0.0,,5.066,Scattered_Light,1262375541.90625,107.658447265625,2.75,0.9983874559402466,5.5,native,51.54682371834745,160.54853477155635,160.54853477155638,0.04127579545109859,False,"[[-2.0, 0.213]]","[100,300)",173.15972267218496
150,Whistle,True,nan,stationary,0,H1,-1.0868451228452096,"{""gs_event_time"": 1243985411.88672, ""window_s"": 2.11132001876832, ""mode"": ""native""}",16.90072555541992,33.42209815979004,45.229611778259276,False,16.17422218322754,31.448805809020996,44.989871978759766,True,23.776497268676756,36.3523063659668,45.62575416564941,True,1,True,False,0.05459688358248411,0.0,,5.064,Whistle,1243985411.88672,29.8757991790771,1.05566000938416,1.0,2.11132001876832,native,49.61457054088587,129.262170633334,129.26217063333402,0.02898952946622786,False,"[[-2.0, -0.162]]","[8,30)",139.36513811520155
151,Whistle,True,nan,stationary,0,H1,-0.3060991822068987,"{""gs_event_time"": 1243985411.88672, ""window_s"": 2.11132001876832, ""mode"": ""native""}",19.458239936828612,36.0208854675293,45.584727668762206,False,18.89603271484375,32.727731704711914,44.82919712066651,True,24.0632887840271,35.58084297180176,45.188693046569824,True,1,True,False,0.05724886479565631,0.0,,5.045,Whistle,1243985411.88672,29.8757991790771,1.05566000938416,1.0,2.11132001876832,native,49.61457054088587,129.262170633334,129.26217063333402,0.02898952946622786,False,"[[-1.213, 0.713]]","[8,30)",139.36513811520155
152,Whistle,True,nan,stationary,0,H1,-1.1208677455587597,"{""gs_event_time"": 1243985411.88672, ""window_s"": 2.11132001876832, ""mode"": ""native""}",17.348214530944823,33.13220977783203,45.25281677246094,False,16.267210006713867,32.699764251708984,45.278195762634276,True,22.89217891693115,35.6278190612793,45.858483505249026,True,1,True,False,0.05459688361799139,0.0,,4.717,Whistle,1243985411.88672,29.8757991790771,1.05566000938416,1.0,2.11132001876832,native,49.61457054088587,129.262170633334,129.26217063333402,0.02898952946622786,False,"[[-2.0, -0.162]]","[8,30)",139.36513811520155
153,Whistle,True,nan,stationary,0,H1,-1.280745145288125,"{""gs_event_time"": 1240107782.17578, ""window_s"": 1.140619993209838, ""mode"": ""native""}",18.866501808166504,33.964874267578125,44.68792724609375,False,15.00869255065918,31.234293937683105,43.890971946716306,True,11.548433685302735,17.674728393554688,39.228633880615234,False,1,True,False,0.0506481209536959,0.0,,4.8,Whistle,1240107782.17578,29.8157806396484,0.570309996604919,1.0,1.140619993209838,native,48.50590704069864,102.25437367236518,102.25437367236518,0.03961368188218226,False,"[[-2.0, -0.537]]","[8,30)",110.25665949701039
154,Whistle,True,nan,stationary,0,H1,-0.44388225443511636,"{""gs_event_time"": 1240107782.17578, ""window_s"": 1.140619993209838, ""mode"": ""native""}",17.080887222290038,32.53280448913574,45.227553367614746,False,19.43221263885498,33.370290756225586,44.69101219177246,True,15.79939308166504,30.633840560913086,45.40285663604736,True,1,True,False,0.04859621758128323,0.0,,5.036,Whistle,1240107782.17578,29.8157806396484,0.570309996604919,1.0,1.140619993209838,native,48.50590704069864,102.25437367236518,102.25437367236518,0.03961368188218226,False,"[[-1.213, 0.338]]","[8,30)",110.25665949701038
155,Whistle,True,nan,stationary,0,H1,-0.5251975222664953,"{""gs_event_time"": 1240107782.17578, ""window_s"": 1.140619993209838, ""mode"": ""native""}",18.93421878814697,34.12252616882324,44.90976181030273,False,17.0128511428833,33.48401069641113,45.19599876403809,True,19.247393226623537,32.84160614013672,46.066868019104,True,1,True,False,0.05029826326133761,0.0,,5.027,Whistle,1240107782.17578,29.8157806396484,0.570309996604919,1.0,1.140619993209838,native,48.50590704069864,102.25437367236518,102.25437367236518,0.03961368188218226,False,"[[-1.338, 0.338]]","[8,30)",110.25665949701038
156,Whistle,True,nan,stationary,0,H1,-0.6985327133143785,"{""gs_event_time"": 1244757100.73682, ""window_s"": 1.0, ""mode"": ""native""}",19.674526023864747,35.64008903503418,45.644016075134275,False,18.335593605041502,34.726200103759766,45.304184150695804,True,12.720498275756835,21.28717613220215,42.90821762084961,False,1,True,False,0.04705947709679438,0.0,,4.972,Whistle,1244757100.73682,29.6756591796875,0.15625,1.0,1.0,native,46.06829970309851,74.67918393564915,74.67918393564916,0.03199100674803677,False,"[[-1.463, 0.088]]","[8,30)",80.51521901120967
157,Whistle,True,nan,stationary,0,H1,-0.3499036418664577,"{""gs_event_time"": 1244757100.73682, ""window_s"": 1.0, ""mode"": ""native""}",17.889682960510253,33.4615592956543,45.28604145050049,False,17.30730609893799,32.877540588378906,44.58049297332764,True,19.32185935974121,34.10214805603027,45.34778366088867,True,1,True,False,0.05006117629828151,0.0,,5.088,Whistle,1244757100.73682,29.6756591796875,0.15625,1.0,1.0,native,46.06829970309851,74.67918393564915,74.67918393564916,0.03199100674803677,False,"[[-1.088, 0.463]]","[8,30)",80.51521901120967
158,Whistle,True,nan,stationary,0,H1,-0.38914250734269756,"{""gs_event_time"": 1244757100.73682, ""window_s"": 1.0, ""mode"": ""native""}",19.30751266479492,34.41166305541992,45.367154884338376,False,19.29342613220215,34.86153602600098,45.41898422241211,True,18.129146575927734,33.85824203491211,45.14573307037353,True,1,True,False,0.0469801749670738,0.0,,5.116,Whistle,1244757100.73682,29.6756591796875,0.15625,1.0,1.0,native,46.06829970309851,74.67918393564915,74.67918393564916,0.03199100674803677,False,"[[-1.088, 0.338]]","[8,30)",80.51521901120967
159,Whistle,True,nan,stationary,0,H1,-0.6021017960378952,"{""gs_event_time"": 1244852394.31396, ""window_s"": 1.0, ""mode"": ""native""}",19.978644371032715,35.451515197753906,45.13452415466308,False,19.387619972229004,34.37997055053711,45.70073642730713,True,15.455924797058106,28.253666877746582,45.57067184448242,True,1,True,False,0.04753620003478221,0.0,,4.903,Whistle,1244852394.31396,29.5265998840332,0.297850012779236,1.0,1.0,native,47.67142302511884,91.5285364391041,91.52853643910409,0.03721122325766211,False,"[[-1.338, 0.213]]","[8,30)",98.67841523777311
160,Whistle,True,nan,stationary,0,H1,-0.4671583085427868,"{""gs_event_time"": 1244852394.31396, ""window_s"": 1.0, ""mode"": ""native""}",19.02653522491455,34.53096008300781,44.83872261047363,False,18.424433708190918,34.22669792175293,45.48483676910401,True,21.421978378295897,35.425880432128906,44.58772773742676,True,1,True,False,0.04859621636314806,0.0,,5.196,Whistle,1244852394.31396,29.5265998840332,0.297850012779236,1.0,1.0,native,47.67142302511884,91.5285364391041,91.52853643910409,0.03721122325766211,False,"[[-1.213, 0.338]]","[8,30)",98.67841523777312
161,Whistle,True,nan,stationary,0,H1,-1.203423911613471,"{""gs_event_time"": 1244852394.31396, ""window_s"": 1.0, ""mode"": ""native""}",18.32025489807129,33.79577827453613,45.786746406555174,False,16.523066520690918,32.02378845214844,44.881240081787105,True,19.967055892944337,34.54445266723633,44.78750648498535,True,1,True,False,0.05107824641798823,0.0,,4.945,Whistle,1244852394.31396,29.5265998840332,0.297850012779236,1.0,1.0,native,47.67142302511884,91.5285364391041,91.52853643910409,0.03721122325766211,False,"[[-1.963, -0.412]]","[8,30)",98.67841523777312
162,Whistle,True,nan,stationary,0,H1,-1.330504131718762,"{""gs_event_time"": 1240771810.58984, ""window_s"": 2.79491996765136, ""mode"": ""native""}",17.50236988067627,32.669044494628906,45.47294979095459,False,18.036388206481934,34.694257736206055,44.6306676864624,True,14.831450843811036,25.681992530822754,45.22441635131836,True,1,True,False,0.0523990845275379,0.0,,5.14,Whistle,1240771810.58984,28.8773403167725,1.39745998382568,1.0,2.79491996765136,native,48.625003146458226,107.34093243912444,107.34093243912443,0.029289259239847706,False,"[[-1.963, -0.287]]","[8,30)",115.74335368573475
163,Whistle,True,nan,stationary,0,H1,-0.6959257808220769,"{""gs_event_time"": 1240771810.58984, ""window_s"": 2.79491996765136, ""mode"": ""native""}",17.973154258728027,32.76372528076172,45.60979461669922,False,18.505933952331542,33.39585876464844,44.860593223571776,True,19.297917556762695,32.91901779174805,44.16746292114258,True,1,True,False,0.048596216305076705,0.0,,4.954,Whistle,1240771810.58984,28.8773403167725,1.39745998382568,1.0,2.79491996765136,native,48.625003146458226,107.34093243912444,107.34093243912443,0.029289259239847706,False,"[[-1.213, 0.338]]","[8,30)",115.74335368573475
164,Whistle,True,nan,stationary,0,H1,-0.6424577560142968,"{""gs_event_time"": 1240771810.58984, ""window_s"": 2.79491996765136, ""mode"": ""native""}",19.265727233886718,33.59107208251953,45.19140357971192,False,18.664500045776368,34.01217269897461,45.49657039642334,True,13.046304512023926,22.3481388092041,43.01728897094726,False,1,True,False,0.05154011894754082,0.0,,4.924,Whistle,1240771810.58984,28.8773403167725,1.39745998382568,1.0,2.79491996765136,native,48.625003146458226,107.34093243912444,107.34093243912443,0.029289259239847706,False,"[[-1.213, 0.463]]","[8,30)",115.74335368573475
165,Whistle,True,nan,stationary,0,H1,-1.2995364854612734,"{""gs_event_time"": 1258760654.49414, ""window_s"": 1.328119993209838, ""mode"": ""native""}",18.495989990234374,33.97625732421875,45.475885200500485,False,19.3556978225708,33.74713325500488,45.075433349609376,True,24.670652770996092,35.46475028991699,44.672287178039554,True,0,False,False,0.0,0.0,,5.069,Whistle,1258760654.49414,83.5309982299805,0.664059996604919,1.0,1.328119993209838,native,48.44185657361569,186.0817910203507,186.0817910203507,0.0726202961217456,False,[],"[30,100)",200.60006258199755
166,Whistle,True,nan,stationary,0,H1,-1.0253312722741488,"{""gs_event_time"": 1258760654.49414, ""window_s"": 1.328119993209838, ""mode"": ""native""}",19.189162826538087,33.90882682800293,44.71996250152588,False,18.414330673217773,35.29064750671387,45.34738254547119,True,16.956503868103027,32.33802604675293,45.36624393463135,True,0,False,False,0.0,0.0,,5.004,Whistle,1258760654.49414,83.5309982299805,0.664059996604919,1.0,1.328119993209838,native,48.44185657361569,186.0817910203507,186.0817910203507,0.0726202961217456,False,[],"[30,100)",200.60006258199755
167,Whistle,True,nan,stationary,0,H1,-0.40769308054073433,"{""gs_event_time"": 1258760654.49414, ""window_s"": 1.328119993209838, ""mode"": ""native""}",19.220604705810548,34.063432693481445,45.65361862182617,False,18.86532497406006,34.09096717834473,45.29402103424072,True,19.081668281555174,34.67258262634277,44.98379135131836,True,0,False,False,0.0,0.0,,5.417,Whistle,1258760654.49414,83.5309982299805,0.664059996604919,1.0,1.328119993209838,native,48.44185657361569,186.0817910203507,186.0817910203507,0.0726202961217456,False,[],"[30,100)",200.60006258199755
168,Whistle,True,nan,stationary,0,H1,-0.8263190789397324,"{""gs_event_time"": 1266551143.7832, ""window_s"": 2.29882001876832, ""mode"": ""native""}",20.07630729675293,34.38957595825195,45.00117149353027,False,18.675599098205566,33.19923400878906,44.66734580993652,True,19.62068614959717,33.34288787841797,46.41690177917481,True,1,True,False,0.05618389237662414,0.0,,5.819,Whistle,1266551143.7832,80.7855911254883,1.14941000938416,1.0,2.29882001876832,native,48.92585114847416,404.7540865894139,404.7540865894138,0.11751910360635401,False,"[[-1.838, 0.213]]","[30,100)",436.3825723069868
169,Whistle,True,nan,stationary,0,H1,-0.8059969020884729,"{""gs_event_time"": 1266551143.7832, ""window_s"": 2.29882001876832, ""mode"": ""native""}",17.803735542297364,33.01398849487305,44.79171657562256,False,18.144992065429687,32.62383460998535,44.80058212280273,True,23.566508865356447,35.72833824157715,45.21355628967285,True,1,True,False,0.05618389716500981,0.0,,5.419,Whistle,1266551143.7832,80.7855911254883,1.14941000938416,1.0,2.29882001876832,native,48.92585114847416,404.7540865894139,404.7540865894138,0.11751910360635401,False,"[[-1.838, 0.213]]","[30,100)",436.3825723069868
170,Whistle,True,nan,stationary,0,H1,-1.2670442725310478,"{""gs_event_time"": 1266551143.7832, ""window_s"": 2.29882001876832, ""mode"": ""native""}",13.212903785705567,22.087688446044922,42.83992347717285,False,17.397819137573244,34.67696762084961,44.80036544799805,True,16.310619354248047,28.56775188446045,42.97790660858154,True,1,True,False,0.0532693125550366,0.0,,6.008,Whistle,1266551143.7832,80.7855911254883,1.14941000938416,1.0,2.29882001876832,native,48.92585114847416,404.7540865894139,404.7540865894138,0.11751910360635401,False,"[[-2.0, -0.287]]","[30,100)",436.3825723069868
171,Whistle,True,nan,stationary,0,H1,-0.8687733016585498,"{""gs_event_time"": 1243578956.31641, ""window_s"": 3.53320002555848, ""mode"": ""native""}",19.23426170349121,34.44455146789551,45.41905479431152,False,18.597195434570313,33.92488670349121,45.00123748779297,True,19.866798400878906,35.644344329833984,45.67249240875244,True,0,False,False,0.0,0.0,,7.193,Whistle,1243578956.31641,80.3962631225586,1.76660001277924,1.0,3.53320002555848,native,44.2215540851775,184.41051895570135,184.41051895570135,0.040796764368729206,False,[],"[30,100)",198.82568438021713
172,Whistle,True,nan,stationary,0,H1,-0.8718783271260961,"{""gs_event_time"": 1243578956.31641, ""window_s"": 3.53320002555848, ""mode"": ""native""}",18.13123836517334,33.5562629699707,45.61543636322021,False,18.78403491973877,34.17458152770996,45.297238159179685,True,21.342902183532715,35.46282768249512,44.76325359344482,True,0,False,False,0.0,0.0,,7.363,Whistle,1243578956.31641,80.3962631225586,1.76660001277924,1.0,3.53320002555848,native,44.2215540851775,184.41051895570135,184.41051895570135,0.040796764368729206,False,[],"[30,100)",198.8256843802171
173,Whistle,True,nan,stationary,0,H1,-1.3932772317044737,"{""gs_event_time"": 1243578956.31641, ""window_s"": 3.53320002555848, ""mode"": ""native""}",18.709741592407227,34.616777420043945,44.9772834777832,False,19.703164672851564,33.45347023010254,45.379063796997066,True,15.915801811218262,30.621749877929688,44.42714443206787,True,0,False,False,0.0,0.0,,7.623,Whistle,1243578956.31641,80.3962631225586,1.76660001277924,1.0,3.53320002555848,native,44.2215540851775,184.41051895570135,184.41051895570135,0.040796764368729206,False,[],"[30,100)",198.8256843802171
174,Whistle,True,nan,stationary,0,H1,-0.32166876824795254,"{""gs_event_time"": 1245144269.82153, ""window_s"": 1.0, ""mode"": ""native""}",18.639481163024904,34.457448959350586,45.832991981506346,False,17.96218795776367,33.196964263916016,44.35076465606689,True,15.055969047546387,28.23338508605957,44.60243167877197,True,1,True,False,0.05006117627438516,0.0,,7.874,Whistle,1245144269.82153,74.8965301513672,0.421880006790161,1.0,1.0,native,43.19371204911063,106.36517977528844,106.36517977528845,0.03831860971683747,False,"[[-1.088, 0.463]]","[30,100)",114.68247844537215
175,Whistle,True,nan,stationary,0,H1,-0.8143252794530708,"{""gs_event_time"": 1245144269.82153, ""window_s"": 1.0, ""mode"": ""native""}",19.506425285339354,35.03925132751465,45.769042587280275,False,17.465171241760252,32.288591384887695,45.32098388671875,True,16.275722312927247,28.73274803161621,46.04984111785889,True,1,True,False,0.0472589993477941,0.0,,8.135,Whistle,1245144269.82153,74.8965301513672,0.421880006790161,1.0,1.0,native,43.19371204911063,106.36517977528844,106.36517977528845,0.03831860971683747,False,"[[-1.588, -0.037]]","[30,100)",114.68247844537215
176,Whistle,True,nan,stationary,0,H1,-1.4923093408028278,"{""gs_event_time"": 1245144269.82153, ""window_s"": 1.0, ""mode"": ""native""}",18.778586387634277,33.97598457336426,45.16264972686768,False,17.106990814208984,31.864968299865723,45.256395530700686,True,16.250447082519532,31.29671573638916,44.649400329589845,True,1,True,False,0.04769599704473283,0.0,,7.769,Whistle,1245144269.82153,74.8965301513672,0.421880006790161,1.0,1.0,native,43.19371204911063,106.36517977528844,106.36517977528845,0.03831860971683747,False,"[[-2.0, -0.787]]","[30,100)",114.68247844537217
177,Whistle,True,nan,stationary,0,H1,-0.5728209585295337,"{""gs_event_time"": 1240875900.92578, ""window_s"": 1.908200025558472, ""mode"": ""native""}",20.526470375061034,35.00893974304199,45.47551212310791,False,19.480119705200195,33.22835159301758,45.81272392272949,True,17.615855407714843,32.91444778442383,45.0592643737793,True,0,False,False,0.0,0.0,,8.214,Whistle,1240875900.92578,70.7535018920898,0.954100012779236,1.0,1.908200025558472,native,19.64239351271819,36.28861222943118,36.28861222943119,0.009939791548549763,False,[],"[30,100)",39.128633293853824
178,Whistle,True,nan,stationary,0,H1,-0.3260811433918252,"{""gs_event_time"": 1240875900.92578, ""window_s"": 1.908200025558472, ""mode"": ""native""}",19.933455085754396,34.74151611328125,45.16946430206299,False,17.60981273651123,35.34733772277832,45.72295932769775,True,21.166078186035158,34.42974281311035,45.3682035446167,True,0,False,False,0.0,0.0,,8.19,Whistle,1240875900.92578,70.7535018920898,0.954100012779236,1.0,1.908200025558472,native,19.64239351271819,36.28861222943118,36.28861222943119,0.009939791548549763,False,[],"[30,100)",39.128633293853824
179,Whistle,True,nan,stationary,0,H1,-0.7921559660148595,"{""gs_event_time"": 1240875900.92578, ""window_s"": 1.908200025558472, ""mode"": ""native""}",19.754450225830077,34.15412139892578,44.67573413848877,False,19.04031047821045,34.22738265991211,45.04385547637939,True,16.95486831665039,31.775845527648926,44.873905944824216,True,0,False,False,0.0,0.0,,7.971,Whistle,1240875900.92578,70.7535018920898,0.954100012779236,1.0,1.908200025558472,native,19.64239351271819,36.28861222943118,36.28861222943119,0.009939791548549763,False,[],"[30,100)",39.128633293853824
180,Tomte,True,nan,stationary,0,H1,-1.116382036460802,"{""gs_event_time"": 1265092076.08984, ""window_s"": 2.0, ""mode"": ""native""}",19.94210147857666,34.36310577392578,45.3825590133667,False,19.479850196838377,34.45174789428711,45.007488059997556,True,12.033128929138183,18.596622467041016,41.04091472625733,False,0,False,False,0.0,0.0,,8.031,Tomte,1265092076.08984,24.6868495941162,1.0,0.9999998807907104,2.0,native,0.0,0.0,0.0,0.0021456748718107765,False,[],"[8,30)",0.0
181,Tomte,True,nan,stationary,0,H1,-1.2749907411266581,"{""gs_event_time"": 1265092076.08984, ""window_s"": 2.0, ""mode"": ""native""}",18.479163551330565,33.89344024658203,44.606622314453126,False,19.594725799560546,34.95865249633789,45.60735931396484,True,22.04600429534912,33.986061096191406,45.975328063964845,True,0,False,False,0.0,0.0,,7.349,Tomte,1265092076.08984,24.6868495941162,1.0,0.9999998807907104,2.0,native,0.0,0.0,0.0,0.0021456748718107765,False,[],"[8,30)",0.0
182,Tomte,True,nan,stationary,0,H1,-0.6929680392997569,"{""gs_event_time"": 1265092076.08984, ""window_s"": 2.0, ""mode"": ""native""}",18.098958206176757,34.32499313354492,45.612402725219724,False,18.42970848083496,33.66969871520996,44.97222785949707,True,23.12238483428955,35.19634246826172,45.30006790161133,True,0,False,False,0.0,0.0,,8.363,Tomte,1265092076.08984,24.6868495941162,1.0,0.9999998807907104,2.0,native,0.0,0.0,0.0,0.0021456748718107765,False,[],"[8,30)",0.0
183,Tomte,True,nan,stationary,0,H1,-1.265871121851834,"{""gs_event_time"": 1250326821.13672, ""window_s"": 3.125, ""mode"": ""native""}",19.23605880737305,34.36464881896973,45.64024143218994,False,19.06244525909424,33.89842987060547,45.73882865905762,True,20.999310111999513,32.96433067321777,43.270651245117186,True,0,False,False,0.0,0.0,,7.669,Tomte,1250326821.13672,24.2844390869141,1.5625,0.9999998807907104,3.125,native,0.0,0.0,0.0,0.0021456748718107765,False,[],"[8,30)",0.0
184,Tomte,True,nan,stationary,0,H1,-0.8067745289785689,"{""gs_event_time"": 1250326821.13672, ""window_s"": 3.125, ""mode"": ""native""}",19.233351516723634,34.03428649902344,45.32718334197998,False,18.315448570251466,33.508907318115234,45.49056415557861,True,23.828096389770508,36.52027893066406,44.95316390991211,True,0,False,False,0.0,0.0,,8.397,Tomte,1250326821.13672,24.2844390869141,1.5625,0.9999998807907104,3.125,native,0.0,0.0,0.0,0.0021456748718107765,False,[],"[8,30)",0.0
