cell_id,family,rho_w_target,rho_w,seed,t_rel,params_json,amp_scale,poison_lo,poison_med,poison_hi,poison_collapsed,gated_lo,gated_med,gated_hi,gated_recovers,detector_n_gates,detector_fired,gates_json,error,elapsed_s
91,sine_gaussian,10.0,10.0,4,-0.3683326733131589,"{""f0"": 168.05843925987764, ""q"": 14.71492446849245}",5.003744735345921e-22,19.5279691696167,33.36018371582031,45.20988025665283,False,18.36141357421875,33.92923545837402,45.73175220489502,True,0,False,[],,5.294
92,sine_gaussian,30.0,30.0,4,-0.3683326733131589,"{""f0"": 168.05843925987764, ""q"": 14.71492446849245}",1.5011234206037762e-21,18.329120254516603,34.27324676513672,45.61558818817139,False,17.948839569091795,33.31879234313965,45.023729133605954,True,0,False,[],,4.931
93,sine_gaussian,100.0,100.0,4,-0.3683326733131589,"{""f0"": 168.05843925987764, ""q"": 14.71492446849245}",5.003744735345921e-21,18.978979301452636,34.41132164001465,44.69495754241943,False,19.199079513549805,34.0484619140625,45.349779510498045,True,1,True,"[[-1.088, 0.338]]",,5.123
94,sine_gaussian,10.0,10.0,5,-0.5339964915055438,"{""f0"": 248.1440132288533, ""q"": 9.183906732505704}",7.802796032090827e-22,19.30309181213379,34.199275970458984,45.461981010437015,False,18.105892181396484,34.993629455566406,45.1547306060791,True,0,False,[],,5.729
95,sine_gaussian,30.0,30.0,5,-0.5339964915055438,"{""f0"": 248.1440132288533, ""q"": 9.183906732505704}",2.340838809627248e-21,19.073027992248534,34.40358352661133,45.66993236541748,False,15.625255393981934,31.414274215698242,44.86194534301758,True,1,True,"[[-1.213, -0.162]]",,4.856
96,sine_gaussian,100.0,100.0,5,-0.5339964915055438,"{""f0"": 248.1440132288533, ""q"": 9.183906732505704}",7.802796032090827e-21,18.617057037353515,33.63281059265137,44.88868465423584,False,19.32314987182617,34.42405319213867,44.74667949676513,True,1,True,"[[-1.338, 0.213]]",,5.542
97,sine_gaussian,10.0,10.0,6,-0.8542027782336682,"{""f0"": 122.68313484960137, ""q"": 7.428806877544539}",6.80074943813426e-22,18.780271911621092,34.17045593261719,45.31426086425781,False,18.97472400665283,34.05333709716797,44.90368156433105,True,0,False,[],,5.303
98,sine_gaussian,30.0,30.0,6,-0.8542027782336682,"{""f0"": 122.68313484960137, ""q"": 7.428806877544539}",2.040224831440278e-21,18.75303497314453,34.90359306335449,45.37366428375244,False,16.919486236572265,32.82872009277344,44.9345781326294,True,1,True,"[[-1.588, -0.287]]",,5.472
99,sine_gaussian,100.0,100.0,6,-0.8542027782336682,"{""f0"": 122.68313484960137, ""q"": 7.428806877544539}",6.80074943813426e-21,19.016030883789064,34.98771095275879,45.42059516906738,False,18.061427497863768,35.19095420837402,45.61834602355957,True,1,True,"[[-1.713, -0.162]]",,5.689
100,sine_gaussian,10.0,10.0,7,-0.7498854400743996,"{""f0"": 272.2477262617854, ""q"": 12.308228282942322}",7.3606127600195495e-22,18.429237174987794,35.051090240478516,45.563669204711914,False,17.934878540039062,33.9456901550293,45.700672721862794,True,0,False,[],,4.371
101,sine_gaussian,30.0,30.0,7,-0.7498854400743996,"{""f0"": 272.2477262617854, ""q"": 12.308228282942322}",2.2081838280058648e-21,18.40165901184082,33.28178405761719,44.82140464782715,False,15.744526481628418,29.37035846710205,45.26594429016113,True,1,True,"[[-1.338, -0.162]]",,5.495
102,sine_gaussian,100.0,100.0,7,-0.7498854400743996,"{""f0"": 272.2477262617854, ""q"": 12.308228282942322}",7.36061276001955e-21,18.07305335998535,33.6068115234375,44.76302947998047,False,16.681838607788087,32.92667198181152,45.452095413208006,True,1,True,"[[-1.588, -0.037]]",,5.374
103,sine_gaussian,10.0,10.0,8,-1.1076332680733272,"{""f0"": 296.56474770123987, ""q"": 6.8245300618262}",1.0625558918407466e-21,17.734419441223146,35.028541564941406,46.084197235107425,False,19.19958076477051,34.73678398132324,45.618271827697754,True,0,False,[],,5.515
104,sine_gaussian,30.0,30.0,8,-1.1076332680733272,"{""f0"": 296.56474770123987, ""q"": 6.8245300618262}",3.1876676755222395e-21,19.206283187866212,33.9133243560791,44.91462516784668,False,16.126396560668944,32.647735595703125,44.15207099914551,True,1,True,"[[-1.963, -0.412]]",,4.926
105,sine_gaussian,100.0,100.0,8,-1.1076332680733272,"{""f0"": 296.56474770123987, ""q"": 6.8245300618262}",1.0625558918407466e-20,20.094122886657715,34.13793182373047,45.240027236938474,False,17.005465698242187,32.62102508544922,44.860734176635745,True,1,True,"[[-1.963, -0.287]]",,5.402
106,sine_gaussian,10.0,10.0,9,-0.45570095523589843,"{""f0"": 107.44064645363994, ""q"": 10.237777800618742}",5.838336097761865e-22,19.231114196777344,33.293962478637695,45.814514541625975,False,19.18425807952881,34.16862487792969,45.41042823791504,True,0,False,[],,5.493
107,sine_gaussian,30.0,30.0,9,-0.45570095523589843,"{""f0"": 107.44064645363994, ""q"": 10.237777800618742}",1.7515008293285594e-21,20.795439338684083,34.687828063964844,46.12200241088867,False,19.17063617706299,34.25944519042969,45.522457122802734,True,0,False,[],,5.091
108,sine_gaussian,100.0,100.0,9,-0.45570095523589843,"{""f0"": 107.44064645363994, ""q"": 10.237777800618742}",5.838336097761865e-21,19.54454689025879,31.99832534790039,45.43231029510498,False,16.83006019592285,32.06353759765625,44.79131870269775,True,1,True,"[[-1.213, 0.213]]",,5.319
109,broadband_burst,10.0,10.0,0,-0.4859102486425182,"{""duration"": 0.057023810968894605}",6.218358465123728e-22,18.066217803955077,34.37969207763672,45.30064220428467,False,18.787288856506347,34.39988708496094,45.30742015838623,True,0,False,[],,5.223
110,broadband_burst,30.0,30.0,0,-0.4859102486425182,"{""duration"": 0.057023810968894605}",1.8655075395371187e-21,19.11698684692383,33.46069526672363,44.952263259887694,False,18.966851425170898,33.363468170166016,45.15335922241211,True,0,False,[],,5.735
111,broadband_burst,100.0,100.0,0,-0.4859102486425182,"{""duration"": 0.057023810968894605}",6.218358465123728e-21,19.43153305053711,33.54949188232422,45.948845100402835,False,18.345374298095702,33.46856689453125,44.85834007263183,True,1,True,"[[-1.338, 0.338]]",,7.68
112,broadband_burst,10.0,10.0,1,-1.0208330769389127,"{""duration"": 0.1850053762362897}",2.872025672945524e-22,18.444750022888183,33.84372329711914,45.09435596466064,False,18.40884780883789,33.956878662109375,45.8924201965332,True,0,False,[],,7.347
113,broadband_burst,30.0,30.0,1,-1.0208330769389127,"{""duration"": 0.1850053762362897}",8.616077018836572e-22,18.718301010131835,33.5245361328125,45.428287506103516,False,17.308203506469727,33.0683479309082,44.94426040649414,True,1,True,"[[-1.838, -0.412]]",,6.172
114,broadband_burst,100.0,100.0,1,-1.0208330769389127,"{""duration"": 0.1850053762362897}",2.872025672945524e-21,18.106654167175293,33.666561126708984,44.78646106719971,False,17.44584140777588,34.51951599121094,45.16562671661377,True,1,True,"[[-1.838, -0.162]]",,5.27
115,broadband_burst,10.0,10.0,2,-0.995545445124887,"{""duration"": 0.23294994930784185}",2.481209979989262e-22,19.020773696899415,33.85562705993652,45.25806941986084,False,18.12810649871826,34.150089263916016,45.55618171691894,True,0,False,[],,5.273
116,broadband_burst,30.0,30.0,2,-0.995545445124887,"{""duration"": 0.23294994930784185}",7.443629939967786e-22,19.372579765319824,33.7601432800293,44.61102657318115,False,17.81061782836914,34.224159240722656,45.6106258392334,True,0,False,[],,5.506
117,broadband_burst,100.0,100.0,2,-0.995545445124887,"{""duration"": 0.23294994930784185}",2.481209979989262e-21,18.253943824768065,34.60339164733887,45.64648380279541,False,17.59883632659912,32.051631927490234,45.14524173736572,True,1,True,"[[-1.838, -0.162]]",,5.327
118,broadband_burst,10.0,10.0,3,-1.1639088448438089,"{""duration"": 0.1260637432546767}",3.487313930142701e-22,18.580383491516113,34.03586387634277,44.88759784698486,False,19.286570358276368,34.913618087768555,45.34290618896485,True,0,False,[],,5.5
119,broadband_burst,30.0,30.0,3,-1.1639088448438089,"{""duration"": 0.1260637432546767}",1.0461941790428104e-21,19.140882873535155,34.77914619445801,45.376539039611814,False,17.263575744628906,32.23493194580078,45.399929237365725,True,1,True,"[[-1.963, -0.912]]",,4.783
120,broadband_burst,100.0,100.0,3,-1.1639088448438089,"{""duration"": 0.1260637432546767}",3.487313930142701e-21,21.917819213867187,35.803855895996094,45.137316894531246,False,16.8687593460083,32.16296195983887,44.818328285217284,True,1,True,"[[-1.963, -0.412]]",,5.297
121,broadband_burst,10.0,10.0,4,-0.5626588934190349,"{""duration"": 0.15934481680132265}",3.1787834958185455e-22,18.637706565856934,32.78678512573242,44.61953239440918,False,18.532363891601562,33.638986587524414,45.439026260375975,True,0,False,[],,5.18
122,broadband_burst,30.0,30.0,4,-0.5626588934190349,"{""duration"": 0.15934481680132265}",9.536350487455637e-22,17.173468399047852,33.889822006225586,44.784514617919925,False,18.29529724121094,34.241355895996094,45.199106788635255,True,0,False,[],,5.343
123,broadband_burst,100.0,100.0,4,-0.5626588934190349,"{""duration"": 0.15934481680132265}",3.1787834958185457e-21,15.841259574890136,29.656444549560547,45.232801055908205,False,19.130562591552735,34.49417495727539,44.99809608459473,True,1,True,"[[-1.338, 0.213]]",,4.848
124,broadband_burst,10.0,10.0,5,-1.0603837014815087,"{""duration"": 0.06583793725626907}",5.018245829412186e-22,19.190680694580077,34.439552307128906,45.618416213989256,False,18.918212890625,34.078163146972656,45.693835449218746,True,0,False,[],,5.041
125,broadband_burst,30.0,30.0,5,-1.0603837014815087,"{""duration"": 0.06583793725626907}",1.505473748823656e-21,18.77398681640625,33.96999168395996,45.445217323303225,False,21.316324043273926,34.7928466796875,44.01224021911621,True,1,True,"[[-1.838, -0.912]]",,5.752
126,broadband_burst,100.0,100.0,5,-1.0603837014815087,"{""duration"": 0.06583793725626907}",5.018245829412186e-21,18.974044418334962,34.6074333190918,45.5537525177002,False,17.254743003845213,33.56585693359375,44.36376724243164,True,1,True,"[[-1.963, -0.287]]",,4.436
127,broadband_burst,10.0,10.0,6,-0.6672803032111629,"{""duration"": 0.16753539080199303}",3.2016802199734914e-22,19.12375602722168,33.53346061706543,44.57776222229003,False,19.512567901611327,34.339712142944336,45.3039213180542,True,0,False,[],,5.147
128,broadband_burst,30.0,30.0,6,-0.6672803032111629,"{""duration"": 0.16753539080199303}",9.605040659920474e-22,18.42250499725342,33.9773006439209,45.57494678497314,False,15.310251808166504,30.0827054977417,45.058714103698726,True,1,True,"[[-1.338, -0.162]]",,4.859
129,broadband_burst,100.0,100.0,6,-0.6672803032111629,"{""duration"": 0.16753539080199303}",3.2016802199734914e-21,18.12247505187988,34.40005874633789,44.95759029388427,False,19.67708969116211,35.19196319580078,45.81593246459961,True,1,True,"[[-1.463, 0.213]]",,4.568
130,broadband_burst,10.0,10.0,7,-1.1036773959968216,"{""duration"": 0.11319078259700309}",3.7347537946272156e-22,18.425773048400877,34.465911865234375,45.229574584960936,False,18.97307891845703,32.96454429626465,45.36323642730713,True,0,False,[],,5.158
131,broadband_burst,30.0,30.0,7,-1.1036773959968216,"{""duration"": 0.11319078259700309}",1.1204261383881647e-21,17.887484550476074,32.76677703857422,44.876907157897946,False,16.32981300354004,30.288289070129395,44.91043758392334,True,1,True,"[[-1.838, -0.787]]",,4.941
132,broadband_burst,100.0,100.0,7,-1.1036773959968216,"{""duration"": 0.11319078259700309}",3.7347537946272155e-21,16.63707218170166,32.75455856323242,44.50057945251464,False,18.273750877380373,33.508995056152344,45.42419662475586,True,1,True,"[[-1.963, -0.287]]",,4.869
133,broadband_burst,10.0,10.0,8,-1.3071345201215907,"{""duration"": 0.020071768089330838}",7.592059388878411e-22,18.070681190490724,34.46379852294922,45.36217346191406,False,18.460753631591796,33.211294174194336,45.288894462585446,True,0,False,[],,5.06
134,broadband_burst,30.0,30.0,8,-1.3071345201215907,"{""duration"": 0.020071768089330838}",2.2776178166635233e-21,17.986946868896485,33.18831253051758,45.2195384979248,False,17.202494621276855,32.998050689697266,45.4065143585205,True,1,True,"[[-2.0, -0.787]]",,5.163
135,broadband_burst,100.0,100.0,8,-1.3071345201215907,"{""duration"": 0.020071768089330838}",7.592059388878411e-21,16.0613862991333,32.60900115966797,45.20845470428467,False,15.779211616516113,29.63666820526123,44.52503490447998,True,1,True,"[[-2.0, -0.537]]",,4.886
136,broadband_burst,10.0,10.0,9,-0.9100812988741146,"{""duration"": 0.0739118905080208}",4.590632663287001e-22,18.61506595611572,33.861045837402344,44.97163906097412,False,19.381196594238283,34.59137153625488,45.244879722595215,True,0,False,[],,4.937
137,broadband_burst,30.0,30.0,9,-0.9100812988741146,"{""duration"": 0.0739118905080208}",1.3771897989861003e-21,19.220969009399415,33.935691833496094,45.69949016571045,False,17.97938690185547,34.23396682739258,45.47517833709717,True,0,False,[],,5.107
138,broadband_burst,100.0,100.0,9,-0.9100812988741146,"{""duration"": 0.0739118905080208}",4.590632663287001e-21,19.027820777893066,34.76061820983887,45.42305431365967,False,18.702126502990723,33.82478141784668,45.11836585998535,True,1,True,"[[-1.713, -0.162]]",,5.248
